power_id,sim_id,trial_id,p_diff,n_raters,scores_per_r,total_scores,propz_pval,bht_pval,seed
0,0,679,0.04,38,38,1444,0.0035365128659626,0.0,721
0,0,514,0.04,38,38,1444,0.0056866789959569,0.001,556
0,0,180,0.04,38,38,1444,0.0002795207445111,0.0,222
0,0,13,0.04,38,38,1444,5.089194830727403e-05,0.0,55
0,0,847,0.04,38,38,1444,0.013579823913768,0.0,889
0,0,349,0.04,38,38,1444,0.076708079731967,0.026,391
0,0,515,0.04,38,38,1444,0.0930402311299107,0.048,557
0,0,680,0.04,38,38,1444,0.0008190571493324,0.0,722
0,0,181,0.04,38,38,1444,0.0081593466806134,0.0,223
0,0,14,0.04,38,38,1444,0.0046950705386244,0.0,56
0,0,681,0.04,38,38,1444,0.0125794663319352,0.002,723
0,0,516,0.04,38,38,1444,0.0068359342595022,0.001,558
0,0,350,0.04,38,38,1444,0.1410391525115054,0.074,392
0,0,182,0.04,38,38,1444,0.0384778982689128,0.01,224
0,0,848,0.04,38,38,1444,0.00919958966264,0.0,890
0,0,15,0.04,38,38,1444,0.0006577119791009,0.0,57
0,0,682,0.04,38,38,1444,0.0006427806541709,0.0,724
0,0,517,0.04,38,38,1444,0.0087749141939634,0.001,559
0,0,351,0.04,38,38,1444,0.0858595382762875,0.029,393
0,0,183,0.04,38,38,1444,0.0013637270726182,0.0,225
0,0,16,0.04,38,38,1444,0.0337848362234871,0.011,58
0,0,849,0.04,38,38,1444,0.0220878460098571,0.004,891
0,0,683,0.04,38,38,1444,0.036694553613353,0.006,725
0,0,518,0.04,38,38,1444,0.0121995235818639,0.003,560
0,0,184,0.04,38,38,1444,0.0074528926224963,0.0,226
0,0,17,0.04,38,38,1444,0.0097194942837211,0.001,59
0,0,352,0.04,38,38,1444,0.0219562398820157,0.01,394
0,0,684,0.04,38,38,1444,0.0030725438084349,0.0,726
0,0,850,0.04,38,38,1444,0.434657949921166,0.425,892
0,0,185,0.04,38,38,1444,0.0160550285890951,0.001,227
0,0,519,0.04,38,38,1444,0.0125806774369235,0.001,561
0,0,18,0.04,38,38,1444,0.0315320121628439,0.01,60
0,0,353,0.04,38,38,1444,5.899934899634085e-05,0.0,395
0,0,520,0.04,38,38,1444,0.0011427871577849,0.0,562
0,0,685,0.04,38,38,1444,0.000225027738389,0.0,727
0,0,186,0.04,38,38,1444,0.0213728091091648,0.006,228
0,0,851,0.04,38,38,1444,0.0068539223609334,0.0,893
0,0,686,0.04,38,38,1444,0.0257826918757168,0.001,728
0,0,521,0.04,38,38,1444,0.0452021498931559,0.008,563
0,0,187,0.04,38,38,1444,0.0004085779980487,0.0,229
0,0,19,0.04,38,38,1444,0.0115338960619738,0.001,61
0,0,687,0.04,38,38,1444,0.004176313137632,0.0,729
0,0,354,0.04,38,38,1444,0.0297001375694592,0.004,396
0,0,852,0.04,38,38,1444,0.0009186595493913,0.0,894
0,0,522,0.04,38,38,1444,0.0220490685768029,0.004,564
0,0,188,0.04,38,38,1444,0.0005850968646489,0.0,230
0,0,20,0.04,38,38,1444,3.693277770164847e-05,0.0,62
0,0,355,0.04,38,38,1444,0.0038065791824988,0.001,397
0,0,523,0.04,38,38,1444,0.000455570654119,0.0,565
0,0,853,0.04,38,38,1444,0.0001567815481051,0.0,895
0,0,189,0.04,38,38,1444,0.0002498978807268,0.0,231
0,0,356,0.04,38,38,1444,0.0145645636984328,0.004,398
0,0,688,0.04,38,38,1444,0.0022058232157933,0.0,730
0,0,21,0.04,38,38,1444,0.0020425753843643,0.0,63
0,0,524,0.04,38,38,1444,0.0575965700711392,0.015,566
0,0,357,0.04,38,38,1444,0.0019809828303721,0.0,399
0,0,854,0.04,38,38,1444,0.004315746774777,0.001,896
0,0,22,0.04,38,38,1444,0.0144791650988133,0.001,64
0,0,190,0.04,38,38,1444,8.375229428473259e-05,0.0,232
0,0,689,0.04,38,38,1444,0.0555675692266997,0.013,731
0,0,23,0.04,38,38,1444,0.0066488532978241,0.001,65
0,0,525,0.04,38,38,1444,0.0062226968924514,0.0,567
0,0,358,0.04,38,38,1444,0.025785602927638,0.006,400
0,0,855,0.04,38,38,1444,0.0008243565476026,0.0,897
0,0,191,0.04,38,38,1444,0.0001191943571997,0.0,233
0,0,856,0.04,38,38,1444,0.0086387819712513,0.0,898
0,0,526,0.04,38,38,1444,0.0006583644942382,0.0,568
0,0,359,0.04,38,38,1444,0.0136762210974097,0.001,401
0,0,690,0.04,38,38,1444,0.0094307950848337,0.0,732
0,0,24,0.04,38,38,1444,0.0016094974740353,0.0,66
0,0,857,0.04,38,38,1444,0.0183867594809573,0.001,899
0,0,192,0.04,38,38,1444,0.0002253372442626,0.0,234
0,0,25,0.04,38,38,1444,0.0015304716041585,0.0,67
0,0,527,0.04,38,38,1444,0.0511490220460555,0.022,569
0,0,360,0.04,38,38,1444,0.0204514195344562,0.0,402
0,0,193,0.04,38,38,1444,0.0073224671780685,0.0,235
0,0,858,0.04,38,38,1444,0.0044774527826455,0.001,900
0,0,691,0.04,38,38,1444,0.0087921574728504,0.0,733
0,0,26,0.04,38,38,1444,0.0038447999970863,0.0,68
0,0,361,0.04,38,38,1444,0.0004925887824938,0.0,403
0,0,859,0.04,38,38,1444,0.0277960641278444,0.002,901
0,0,692,0.04,38,38,1444,0.0026270581706071,0.0,734
0,0,362,0.04,38,38,1444,0.0035405046592289,0.0,404
0,0,528,0.04,38,38,1444,0.0114934561033526,0.001,570
0,0,194,0.04,38,38,1444,0.0271538260806414,0.004,236
0,0,27,0.04,38,38,1444,0.0001225947680669,0.0,69
0,0,363,0.04,38,38,1444,0.0978006544497775,0.038,405
0,0,529,0.04,38,38,1444,0.0004053663476977,0.0,571
0,0,860,0.04,38,38,1444,0.055916301636314,0.011,902
0,0,195,0.04,38,38,1444,0.0023698978437429,0.0,237
0,0,693,0.04,38,38,1444,1.376909556575967e-05,0.0,735
0,0,364,0.04,38,38,1444,0.0148542484312977,0.0,406
0,0,530,0.04,38,38,1444,0.0147635883016739,0.0,572
0,0,861,0.04,38,38,1444,0.0049858502755936,0.0,903
0,0,28,0.04,38,38,1444,0.0337361415494172,0.007,70
0,0,196,0.04,38,38,1444,0.014929358827992,0.005,238
0,0,365,0.04,38,38,1444,0.1214024575845084,0.063,407
0,0,862,0.04,38,38,1444,0.0007375274858327,0.0,904
0,0,531,0.04,38,38,1444,0.0041216579305834,0.0,573
0,0,29,0.04,38,38,1444,0.0001727203464977,0.0,71
0,0,694,0.04,38,38,1444,0.0457885608188421,0.013,736
0,0,197,0.04,38,38,1444,0.000634885071883,0.0,239
0,0,366,0.04,38,38,1444,0.0002887196281375,0.0,408
0,0,863,0.04,38,38,1444,0.0001331060230686,0.0,905
0,0,695,0.04,38,38,1444,0.0015215274467324,0.0,737
0,0,198,0.04,38,38,1444,0.071388264327537,0.035,240
0,0,367,0.04,38,38,1444,0.0106460614562422,0.003,409
0,0,532,0.04,38,38,1444,0.0318787541690547,0.006,574
0,0,864,0.04,38,38,1444,0.0015670623913527,0.0,906
0,0,30,0.04,38,38,1444,0.0160964830578379,0.005,72
0,0,368,0.04,38,38,1444,8.579848311605857e-05,0.0,410
0,0,696,0.04,38,38,1444,0.0204620448714268,0.0,738
0,0,533,0.04,38,38,1444,0.0001874195827226,0.0,575
0,0,199,0.04,38,38,1444,0.0142471165051267,0.001,241
0,0,369,0.04,38,38,1444,0.01287825747804,0.007,411
0,0,31,0.04,38,38,1444,0.0160810055578073,0.004,73
0,0,534,0.04,38,38,1444,0.0013746021613638,0.0,576
0,0,865,0.04,38,38,1444,0.0001741152938519,0.0,907
0,0,697,0.04,38,38,1444,0.0231375567291767,0.005,739
0,0,200,0.04,38,38,1444,0.0718735172736851,0.025,242
0,0,32,0.04,38,38,1444,0.0005087481289252,0.0,74
0,0,535,0.04,38,38,1444,0.00424967112749,0.0,577
0,0,370,0.04,38,38,1444,0.0026258527810336,0.0,412
0,0,201,0.04,38,38,1444,0.0002027047063377,0.0,243
0,0,866,0.04,38,38,1444,0.0038118749367838,0.0,908
0,0,371,0.04,38,38,1444,0.0136773756828674,0.004,413
0,0,698,0.04,38,38,1444,0.034358526191886,0.007,740
0,0,33,0.04,38,38,1444,0.0003720967743025,0.0,75
0,0,202,0.04,38,38,1444,0.0008259483611254,0.0,244
0,0,867,0.04,38,38,1444,0.0023813804030564,0.0,909
0,0,536,0.04,38,38,1444,0.0002579645413038,0.0,578
0,0,34,0.04,38,38,1444,0.050092431899301,0.013,76
0,0,699,0.04,38,38,1444,0.0216796795434501,0.005,741
0,0,203,0.04,38,38,1444,0.1143416098506412,0.051,245
0,0,372,0.04,38,38,1444,0.0011385266274285,0.0,414
0,0,868,0.04,38,38,1444,0.0426965511942809,0.016,910
0,0,537,0.04,38,38,1444,0.0088446647287245,0.001,579
0,0,700,0.04,38,38,1444,0.0143121337181606,0.002,742
0,0,35,0.04,38,38,1444,0.0074371040998138,0.0,77
0,0,204,0.04,38,38,1444,0.0019470581198914,0.0,246
0,0,869,0.04,38,38,1444,0.0596514467270825,0.014,911
0,0,373,0.04,38,38,1444,0.0021460021350125,0.0,415
0,0,538,0.04,38,38,1444,0.3006625423181047,0.215,580
0,0,205,0.04,38,38,1444,0.0021357447760579,0.0,247
0,0,701,0.04,38,38,1444,0.0345338182106733,0.008,743
0,0,870,0.04,38,38,1444,0.0294581181214199,0.011,912
0,0,36,0.04,38,38,1444,0.0057607458657428,0.0,78
0,0,374,0.04,38,38,1444,0.0706842255537943,0.02,416
0,0,539,0.04,38,38,1444,0.0321713357690209,0.004,581
0,0,37,0.04,38,38,1444,0.0720059060289862,0.031,79
0,0,206,0.04,38,38,1444,0.017226012499649,0.002,248
0,0,871,0.04,38,38,1444,0.1987028041306798,0.151,913
0,0,702,0.04,38,38,1444,0.0015526221138291,0.0,744
0,0,540,0.04,38,38,1444,0.0475533993686857,0.007,582
0,0,375,0.04,38,38,1444,0.0277414859069932,0.004,417
0,0,207,0.04,38,38,1444,9.693965433833372e-05,0.0,249
0,0,38,0.04,38,38,1444,0.0042883010626041,0.0,80
0,0,872,0.04,38,38,1444,0.0017357367522963,0.0,914
0,0,703,0.04,38,38,1444,0.2460503275795972,0.182,745
0,0,376,0.04,38,38,1444,0.0148572342316306,0.002,418
0,0,541,0.04,38,38,1444,0.0636304097203624,0.025,583
0,0,208,0.04,38,38,1444,0.0058507944093255,0.0,250
0,0,873,0.04,38,38,1444,0.0039017589850625,0.0,915
0,0,704,0.04,38,38,1444,0.0038659813907631,0.0,746
0,0,39,0.04,38,38,1444,0.0193175126056613,0.006,81
0,0,377,0.04,38,38,1444,0.0087350746400004,0.001,419
0,0,542,0.04,38,38,1444,0.0512346389853169,0.008,584
0,0,209,0.04,38,38,1444,0.0805775045255496,0.032,251
0,0,874,0.04,38,38,1444,0.0201000720871092,0.004,916
0,0,378,0.04,38,38,1444,0.0123716818269701,0.001,420
0,0,543,0.04,38,38,1444,0.0855709205035945,0.054,585
0,0,40,0.04,38,38,1444,0.0236537175041584,0.003,82
0,0,705,0.04,38,38,1444,4.497883281741544e-05,0.0,747
0,0,875,0.04,38,38,1444,0.0038040336728993,0.0,917
0,0,210,0.04,38,38,1444,4.907316368617966e-05,0.0,252
0,0,41,0.04,38,38,1444,0.0034514759543169,0.0,83
0,0,379,0.04,38,38,1444,0.0029047397146686,0.0,421
0,0,544,0.04,38,38,1444,0.0221324584768247,0.001,586
0,0,706,0.04,38,38,1444,0.0456879268325678,0.011,748
0,0,876,0.04,38,38,1444,0.0107693770934313,0.001,918
0,0,211,0.04,38,38,1444,0.0485211381276912,0.009,253
0,0,545,0.04,38,38,1444,4.201037645850345e-05,0.0,587
0,0,877,0.04,38,38,1444,0.009010136139556,0.0,919
0,0,707,0.04,38,38,1444,0.0039003246125021,0.001,749
0,0,380,0.04,38,38,1444,0.0201332783751424,0.002,422
0,0,42,0.04,38,38,1444,0.0088557589213102,0.001,84
0,0,546,0.04,38,38,1444,0.0025671652782207,0.0,588
0,0,878,0.04,38,38,1444,0.2166504357167705,0.149,920
0,0,212,0.04,38,38,1444,0.0039638512978862,0.0,254
0,0,708,0.04,38,38,1444,0.0295463182535292,0.006,750
0,0,381,0.04,38,38,1444,0.0021080598284733,0.001,423
0,0,879,0.04,38,38,1444,0.0037709385983023,0.001,921
0,0,213,0.04,38,38,1444,0.0397473695571672,0.007,255
0,0,547,0.04,38,38,1444,0.037002933098022,0.009,589
0,0,43,0.04,38,38,1444,0.0072177669582463,0.0,85
0,0,709,0.04,38,38,1444,0.1135954052125589,0.051,751
0,0,382,0.04,38,38,1444,0.0026174361909804,0.0,424
0,0,214,0.04,38,38,1444,0.0028117698798384,0.0,256
0,0,548,0.04,38,38,1444,0.0022369724525329,0.001,590
0,0,880,0.04,38,38,1444,0.0026105110032865,0.0,922
0,0,710,0.04,38,38,1444,0.0121082670221174,0.0,752
0,0,44,0.04,38,38,1444,0.0001224545284329,0.0,86
0,0,549,0.04,38,38,1444,0.0136018826562,0.0,591
0,0,383,0.04,38,38,1444,0.0298782229912266,0.006,425
0,0,881,0.04,38,38,1444,0.051014783313794,0.009,923
0,0,215,0.04,38,38,1444,7.021955243556642e-05,0.0,257
0,0,711,0.04,38,38,1444,0.0002243423906936,0.0,753
0,0,550,0.04,38,38,1444,0.0424608481230123,0.014,592
0,0,882,0.04,38,38,1444,0.0024259492249645,0.0,924
0,0,45,0.04,38,38,1444,0.0456332930124499,0.009,87
0,0,216,0.04,38,38,1444,0.0545699302532388,0.011,258
0,0,384,0.04,38,38,1444,0.0045265409290904,0.001,426
0,0,551,0.04,38,38,1444,0.0136852132510579,0.004,593
0,0,883,0.04,38,38,1444,0.0089042599739141,0.0,925
0,0,712,0.04,38,38,1444,0.0036871175363583,0.0,754
0,0,46,0.04,38,38,1444,0.0001528385965542,0.0,88
0,0,385,0.04,38,38,1444,0.025095966743976,0.006,427
0,0,217,0.04,38,38,1444,0.0761360174681687,0.031,259
0,0,884,0.04,38,38,1444,0.0636430552612402,0.016,926
0,0,552,0.04,38,38,1444,0.0295142992918823,0.006,594
0,0,713,0.04,38,38,1444,0.0061809881870341,0.0,755
0,0,218,0.04,38,38,1444,0.0004022143041021,0.0,260
0,0,47,0.04,38,38,1444,0.0056922971987787,0.0,89
0,0,386,0.04,38,38,1444,0.0001791747080883,0.0,428
0,0,219,0.04,38,38,1444,0.0221338694683508,0.002,261
0,0,885,0.04,38,38,1444,0.090875365966512,0.049,927
0,0,714,0.04,38,38,1444,0.2266219838290485,0.161,756
0,0,387,0.04,38,38,1444,0.0915953687285998,0.027,429
0,0,48,0.04,38,38,1444,0.0021395013839771,0.0,90
0,0,553,0.04,38,38,1444,0.0051488791164255,0.0,595
0,0,220,0.04,38,38,1444,0.0017495020786898,0.0,262
0,0,554,0.04,38,38,1444,0.0125056656934823,0.0,596
0,0,49,0.04,38,38,1444,0.0083411179705904,0.0,91
0,0,715,0.04,38,38,1444,0.0136351901646163,0.002,757
0,0,886,0.04,38,38,1444,0.0173685733680682,0.001,928
0,0,388,0.04,38,38,1444,8.872966054432755e-06,0.0,430
0,0,221,0.04,38,38,1444,0.0096287998785541,0.001,263
0,0,555,0.04,38,38,1444,0.0026336555800175,0.0,597
0,0,887,0.04,38,38,1444,0.0026304876766351,0.0,929
0,0,50,0.04,38,38,1444,0.0015576422322067,0.0,92
0,0,222,0.04,38,38,1444,0.0186742990940482,0.003,264
0,0,716,0.04,38,38,1444,0.0020832394407818,0.0,758
0,0,389,0.04,38,38,1444,0.1561100266954264,0.105,431
0,0,556,0.04,38,38,1444,0.0397911794119637,0.012,598
0,0,51,0.04,38,38,1444,0.0173180534399756,0.004,93
0,0,390,0.04,38,38,1444,0.0005181647001358,0.0,432
0,0,717,0.04,38,38,1444,0.0008313063465345,0.0,759
0,0,888,0.04,38,38,1444,0.0021493739715957,0.0,930
0,0,223,0.04,38,38,1444,0.0068110064872871,0.001,265
0,0,557,0.04,38,38,1444,0.0001952028492132,0.0,599
0,0,391,0.04,38,38,1444,0.0424296512074886,0.003,433
0,0,718,0.04,38,38,1444,0.001345985978345,0.0,760
0,0,52,0.04,38,38,1444,0.0018898410745711,0.0,94
0,0,889,0.04,38,38,1444,0.003086257867714,0.0,931
0,0,224,0.04,38,38,1444,0.0390863463014658,0.003,266
0,0,392,0.04,38,38,1444,6.864509179845054e-06,0.0,434
0,0,558,0.04,38,38,1444,0.0125868950804114,0.002,600
0,0,53,0.04,38,38,1444,0.0045901473394313,0.0,95
0,0,719,0.04,38,38,1444,0.0051196198593664,0.0,761
0,0,393,0.04,38,38,1444,0.0488126497642157,0.015,435
0,0,890,0.04,38,38,1444,8.369362196094981e-05,0.0,932
0,0,720,0.04,38,38,1444,0.0246310547859719,0.002,762
0,0,559,0.04,38,38,1444,0.0003734317607576,0.0,601
0,0,394,0.04,38,38,1444,0.0167851090978076,0.007,436
0,0,225,0.04,38,38,1444,0.0088604481703019,0.003,267
0,0,891,0.04,38,38,1444,0.0019200504335579,0.001,933
0,0,54,0.04,38,38,1444,0.0003967393886575,0.0,96
0,0,395,0.04,38,38,1444,0.0011864843741829,0.0,437
0,0,226,0.04,38,38,1444,0.0003213692883817,0.0,268
0,0,560,0.04,38,38,1444,0.047745654093621,0.023,602
0,0,721,0.04,38,38,1444,0.0361250100085382,0.004,763
0,0,561,0.04,38,38,1444,0.0115241269543615,0.003,603
0,0,892,0.04,38,38,1444,0.0397794966914702,0.011,934
0,0,55,0.04,38,38,1444,0.0006533835201841,0.0,97
0,0,396,0.04,38,38,1444,1.5965166278124951e-06,0.0,438
0,0,227,0.04,38,38,1444,0.0056287626399163,0.0,269
0,0,562,0.04,38,38,1444,0.0021285813929384,0.0,604
0,0,722,0.04,38,38,1444,0.0256738598326129,0.007,764
0,0,56,0.04,38,38,1444,0.0004673714123569,0.0,98
0,0,397,0.04,38,38,1444,0.0257537138652923,0.003,439
0,0,893,0.04,38,38,1444,0.0007245484449708,0.0,935
0,0,723,0.04,38,38,1444,0.0055685599155599,0.001,765
0,0,57,0.04,38,38,1444,0.0026183260587564,0.0,99
0,0,563,0.04,38,38,1444,0.0153585880560411,0.0,605
0,0,228,0.04,38,38,1444,0.0047220038065316,0.0,270
0,0,894,0.04,38,38,1444,0.2171881941408558,0.127,936
0,0,58,0.04,38,38,1444,0.0008236095179107,0.0,100
0,0,564,0.04,38,38,1444,0.0124863332093824,0.001,606
0,0,398,0.04,38,38,1444,0.0008900344510842,0.0,440
0,0,895,0.04,38,38,1444,0.0488660610045029,0.01,937
0,0,724,0.04,38,38,1444,0.0654089339771308,0.027,766
0,0,229,0.04,38,38,1444,0.2683017579679876,0.194,271
0,0,59,0.04,38,38,1444,0.1190419429415609,0.054,101
0,0,399,0.04,38,38,1444,0.0042087800019661,0.0,441
0,0,565,0.04,38,38,1444,0.0397186641905136,0.004,607
0,0,896,0.04,38,38,1444,0.0001082694923696,0.0,938
0,0,60,0.04,38,38,1444,0.0125838264995417,0.003,102
0,0,725,0.04,38,38,1444,0.000369502179829,0.0,767
0,0,230,0.04,38,38,1444,0.0133621503203865,0.002,272
0,0,897,0.04,38,38,1444,0.0084914866720359,0.002,939
0,0,231,0.04,38,38,1444,7.976880194800337e-06,0.0,273
0,0,566,0.04,38,38,1444,0.0853483315463984,0.04,608
0,0,400,0.04,38,38,1444,0.128044787577924,0.08,442
0,0,726,0.04,38,38,1444,0.0590890736240897,0.027,768
0,0,61,0.04,38,38,1444,0.0001394251254492,0.0,103
0,0,232,0.04,38,38,1444,0.0018450218844726,0.0,274
0,0,727,0.04,38,38,1444,0.0067901215602326,0.001,769
0,0,898,0.04,38,38,1444,0.0005859260090669,0.0,940
0,0,62,0.04,38,38,1444,0.001417984377719,0.0,104
0,0,401,0.04,38,38,1444,0.0096935747143269,0.002,443
0,0,728,0.04,38,38,1444,0.0345483839959401,0.007,770
0,0,567,0.04,38,38,1444,0.0001859306264468,0.0,609
0,0,63,0.04,38,38,1444,0.0004114804908633,0.0,105
0,0,233,0.04,38,38,1444,0.0072874018306814,0.0,275
0,0,899,0.04,38,38,1444,3.204399967427245e-05,0.0,941
0,0,402,0.04,38,38,1444,0.0835761327399026,0.031,444
0,0,729,0.04,38,38,1444,0.0004367913310934,0.0,771
0,0,568,0.04,38,38,1444,0.0001988277662787,0.0,610
0,0,234,0.04,38,38,1444,0.0068328844763299,0.0,276
0,0,64,0.04,38,38,1444,0.00345454723468,0.0,106
0,0,403,0.04,38,38,1444,0.0671324977784085,0.027,445
0,0,569,0.04,38,38,1444,0.0005843978775956,0.0,611
0,0,900,0.04,38,38,1444,0.0073949248882378,0.003,942
0,0,235,0.04,38,38,1444,0.0038280064796172,0.0,277
0,0,65,0.04,38,38,1444,0.0037796518314734,0.0,107
0,0,404,0.04,38,38,1444,0.0531809220801378,0.019,446
0,0,730,0.04,38,38,1444,0.0005861148959526,0.0,772
0,0,236,0.04,38,38,1444,0.0006078806345092,0.0,278
0,0,901,0.04,38,38,1444,0.0864829525552745,0.031,943
0,0,570,0.04,38,38,1444,0.0657213616712727,0.012,612
0,0,405,0.04,38,38,1444,0.0001399869155086,0.0,447
0,0,66,0.04,38,38,1444,1.3276111989834056e-05,0.0,108
0,0,902,0.04,38,38,1444,0.0050402334221351,0.0,944
0,0,237,0.04,38,38,1444,0.0292125724374569,0.007,279
0,0,406,0.04,38,38,1444,0.0070938521987758,0.0,448
0,0,731,0.04,38,38,1444,0.0756587084594038,0.019,773
0,0,67,0.04,38,38,1444,0.0026060082250501,0.0,109
0,0,571,0.04,38,38,1444,0.0456131451398171,0.008,613
0,0,238,0.04,38,38,1444,0.0383448407235345,0.009,280
0,0,903,0.04,38,38,1444,0.007441218413141,0.001,945
0,0,407,0.04,38,38,1444,0.0040361778032905,0.0,449
0,0,239,0.04,38,38,1444,0.0804709586913378,0.032,281
0,0,572,0.04,38,38,1444,0.0029066421599553,0.0,614
0,0,904,0.04,38,38,1444,0.0276238529063771,0.004,946
0,0,732,0.04,38,38,1444,0.0236214517771283,0.002,774
0,0,68,0.04,38,38,1444,0.0161222887017181,0.004,110
0,0,408,0.04,38,38,1444,0.0346176741525523,0.006,450
0,0,573,0.04,38,38,1444,0.0317954638176054,0.007,615
0,0,240,0.04,38,38,1444,0.0012052908994919,0.0,282
0,0,905,0.04,38,38,1444,0.2581684797589556,0.198,947
0,0,69,0.04,38,38,1444,0.0026335269069728,0.0,111
0,0,409,0.04,38,38,1444,0.0005016419379009,0.0,451
0,0,733,0.04,38,38,1444,0.0238893246975999,0.002,775
0,0,574,0.04,38,38,1444,0.0007505414306898,0.0,616
